frame,t_capture_ms,t_hsv_ms,t_search_ms,t_map_ms,fps,tier_wrist,tier_thumb,tier_index,n_markers
2035,1.2177,1.3736,4.1849,0.0746,164.59,1,1,1,3
2036,2.9517,1.2093,3.1517,0.0396,161.2,1,1,1,3
2037,0.873,1.0689,2.9419,0.086,164.34,1,1,1,3
2038,0.6204,1.1515,3.2752,0.0463,166.66,1,1,1,3
2039,0.5872,0.983,2.8205,0.0432,171.41,1,1,1,3
2040,0.622,0.9681,3.1146,0.0439,174.39,1,1,1,3
2041,0.7604,1.1441,3.0599,0.0593,175.99,1,1,1,3
2042,1.1584,1.0634,2.9889,0.0386,176.52,1,1,1,3
2043,0.6727,0.9719,4.319,0.0428,175.0,1,1,0,2
2044,0.5353,0.963,3.596,0.043,175.75,1,1,0,2
2045,0.5559,1.016,3.6919,0.0413,176.35,1,1,0,2
2046,0.5965,1.0172,3.8528,0.0399,175.91,1,1,0,2
2047,0.5656,0.9939,4.6369,0.0467,173.7,1,1,0,2
2048,0.546,1.0393,4.5433,0.0404,172.02,1,1,0,2
2049,0.5827,1.163,5.0315,0.0792,168.83,1,1,0,2
2050,0.5347,0.9748,4.9739,0.0749,166.17,1,1,0,2
2051,0.637,1.1481,5.1443,0.1084,163.13,1,1,0,2
2052,0.8029,1.2492,6.4868,0.0435,157.99,1,1,0,2
2053,0.5607,0.9434,3.388,0.0518,161.58,1,1,2,3
2054,0.8771,1.1678,4.9149,0.069,157.88,1,1,1,3
2055,0.6401,1.0233,3.0973,0.0493,161.69,1,1,1,3
2056,0.6832,1.0464,3.2629,0.107,164.01,1,1,1,3
2057,0.9595,1.1059,3.8255,0.043,163.54,1,1,1,3
2058,0.633,0.9541,2.8648,0.0405,168.45,1,1,1,3
2059,0.5886,1.0207,2.9616,0.0389,172.17,1,1,1,3
2060,0.5632,0.9712,2.9215,0.1071,175.87,1,1,1,3
2061,0.5227,0.9542,2.9992,0.0424,179.46,1,1,1,3
2062,0.5955,0.974,3.1109,0.041,181.78,1,1,1,3
2063,0.6301,1.0116,3.3804,0.0496,182.37,1,1,1,3
2064,0.9375,1.1517,3.1876,0.0417,181.89,1,1,1,3
2065,0.6051,0.9562,4.2021,0.0418,180.36,1,1,0,2
2066,0.547,1.019,3.6052,0.0436,180.79,1,1,0,2
2067,0.6761,0.9908,4.6921,0.0819,177.63,1,1,0,2
2068,0.4972,1.0348,5.4989,0.0941,173.28,1,1,0,2
2069,0.7308,1.3347,4.6839,0.104,169.71,1,1,0,2
2070,0.5772,1.1366,4.6309,0.0754,167.56,1,1,0,2
2071,0.5705,1.1274,4.6918,0.0378,165.75,1,1,0,2
2072,1.3638,1.0625,3.4402,0.0473,165.51,1,1,0,2
2073,0.9559,1.0861,5.1465,0.0846,162.22,1,1,0,2
2074,1.1957,1.1455,3.4728,0.0501,160.47,1,1,0,2
2075,0.7023,0.9881,3.6894,0.0459,161.96,1,1,0,2
2076,0.8919,1.0155,3.9044,0.0535,162.17,1,1,0,2
2077,0.7291,1.0868,3.8131,0.0512,162.72,1,1,0,2
2078,0.575,0.9717,3.042,0.042,166.95,1,1,2,3
2079,0.5151,1.3877,4.2281,0.0408,165.83,1,1,1,3
2080,0.5818,1.0257,3.4074,0.0584,168.09,1,1,1,3
2081,1.3231,1.0943,3.3048,0.0464,167.86,1,1,1,3
2082,0.5648,1.0078,5.098,0.0439,165.52,1,1,0,2
2083,0.6284,0.9708,3.166,0.0406,168.36,1,1,2,3
2084,0.5609,0.9652,3.3169,0.049,171.02,1,1,1,3
2085,0.6154,1.0035,3.3151,0.046,173.1,1,1,1,3
2086,0.9452,1.176,4.0747,0.0645,171.02,1,1,1,3
2087,0.6848,1.0666,4.2677,0.063,169.6,1,1,1,3
2088,0.7658,1.1509,4.0483,0.0519,168.48,1,1,1,3
2089,0.5937,1.1205,4.098,0.0466,167.88,1,1,1,3
2090,0.7272,1.2168,5.2734,0.076,164.06,1,1,1,3
2091,1.071,1.4168,3.8847,0.0361,162.38,1,1,1,3
2092,0.5514,0.9993,5.4102,0.1036,159.8,1,1,0,2
2093,1.229,1.3869,4.3123,0.0464,157.62,1,1,0,2
2094,0.783,0.9832,3.8121,0.051,157.38,1,1,0,2
2095,0.8278,1.1953,3.9731,0.0628,157.5,1,1,0,2
2096,1.2844,1.0447,3.2467,0.0415,158.86,1,1,0,2
2097,0.6502,0.9681,3.0642,0.0424,163.24,1,1,2,3
2098,0.5278,0.9828,2.929,0.0393,167.9,1,1,1,3
2099,0.5445,0.945,3.0123,0.0399,172.12,1,1,1,3
2100,0.624,1.028,2.983,0.0484,175.31,1,1,1,3
2101,0.5384,1.0382,3.3604,0.0481,176.68,1,1,1,3
2102,0.6859,1.0932,3.6837,0.0403,176.45,1,1,1,3
2103,0.5687,0.9542,2.9991,0.039,179.79,1,1,1,3
2104,0.5107,1.0804,3.0584,0.0407,182.18,1,1,1,3
2105,0.6194,0.9569,3.7276,0.0591,181.79,1,1,1,3
2106,0.6883,1.1429,4.0906,0.0784,179.39,1,1,1,3
2107,0.7314,1.161,4.8395,0.0511,175.41,1,1,1,3
2108,0.8445,1.5058,4.4239,0.0538,171.96,1,1,1,3
2109,0.651,1.1721,5.9899,0.0747,166.96,1,1,0,2
2110,0.657,1.1999,4.6216,0.0425,165.04,1,1,0,2
2111,0.5983,0.9604,4.2912,0.0769,164.7,1,1,0,2
2112,0.994,1.3127,5.812,0.0549,159.96,1,1,0,2
2113,1.0493,1.1658,4.0531,0.0534,159.09,1,1,0,2
2114,0.5958,1.0351,3.6824,0.0467,159.41,1,1,0,2
2115,0.6393,0.9806,3.2926,0.043,162.83,1,1,0,2
2116,0.5926,0.9667,3.5178,0.044,164.94,1,1,0,2
2117,0.9356,1.0225,4.2893,0.0503,163.49,1,1,0,2
2118,0.5596,0.9683,3.6642,0.0412,165.54,1,1,0,2
2119,0.6271,0.9635,3.6617,0.0441,166.95,1,1,0,2
2120,0.5913,0.9609,3.6443,0.0434,168.67,1,1,0,2
2121,0.5457,0.9539,3.6321,0.0431,170.43,1,1,0,2
2122,0.7011,0.9702,3.6943,0.0486,171.2,1,1,0,2
2123,0.8662,1.0049,4.9419,0.0433,168.19,1,1,0,2
2124,0.9261,1.1885,4.5728,0.0776,165.55,1,1,0,2
2125,0.7495,1.1156,4.7236,0.0756,163.28,1,1,0,2
2126,0.6981,1.175,4.8705,0.044,161.15,1,1,0,2
2127,0.697,1.1386,5.9422,0.0974,157.27,1,1,0,2
2128,0.5868,1.144,4.7526,0.0416,156.33,1,1,0,2
2129,0.8259,1.0034,4.6692,0.0849,153.9,1,1,0,2
2130,1.3743,1.3676,3.8203,0.0478,152.83,1,1,0,2
2131,0.8987,1.0547,3.5454,0.0446,154.92,1,1,0,2
2132,0.6211,1.1305,3.6562,0.0444,157.05,1,1,0,2
2133,0.6017,0.9548,3.2719,0.0412,160.91,1,1,0,2
2134,0.6455,0.9671,3.4903,0.0421,163.47,1,1,0,2
2135,0.524,0.9681,3.4761,0.0439,166.3,1,1,0,2
2136,0.5812,0.9767,4.537,0.0532,165.4,1,1,0,2
2137,0.6296,0.9683,3.9728,0.0487,166.0,1,1,0,2
2138,0.7633,1.2926,4.1798,0.0504,164.56,1,1,0,2
2139,0.6632,1.0142,4.1227,0.0441,164.54,1,1,0,2
2140,0.5694,1.0256,2.9494,0.0414,168.93,1,1,2,3
2141,0.5885,1.0449,3.2028,0.0951,171.37,1,1,1,3
2142,0.5736,0.9789,4.1449,0.0446,170.85,1,1,1,3
2143,0.562,1.2348,4.6155,0.078,168.48,1,1,1,3
2144,0.7077,1.1354,5.1581,0.0839,164.92,1,1,1,3
2145,0.9285,1.4014,3.9687,0.0516,163.29,1,1,1,3
2146,0.5995,1.1276,7.1437,0.0398,157.83,1,1,0,2
2147,0.533,0.9382,4.1232,0.0559,159.1,1,1,0,2
2148,0.9297,1.3227,6.2695,0.0878,154.24,1,1,0,2
2149,0.7133,0.9333,3.7001,0.0414,154.88,1,1,0,2
2150,0.6225,0.9765,3.8525,0.0471,156.94,1,1,0,2
2151,0.604,0.9873,3.3376,0.042,160.4,1,1,0,2
2152,0.5984,0.9621,3.4768,0.0422,163.34,1,1,0,2
2153,0.6858,1.1101,3.4603,0.039,165.2,1,1,0,2
2154,0.6323,0.9656,3.5952,0.0419,166.94,1,1,0,2
2155,0.5676,0.9931,3.6168,0.0424,168.72,1,1,0,2
2156,0.5757,1.0035,3.5245,0.0387,170.59,1,1,0,2
2157,0.6609,0.9668,3.6769,0.0402,171.61,1,1,0,2
2158,0.5991,1.0433,4.2905,0.0444,170.62,1,1,0,2
2159,0.6688,0.9861,4.0142,0.0472,170.34,1,1,0,2
2160,0.5987,0.9875,4.6699,0.0909,168.33,1,1,0,2
2161,0.7157,1.1219,4.9805,0.0415,165.53,1,1,0,2
2162,0.5879,1.1303,5.2663,0.0771,162.62,1,1,0,2
2163,0.5927,1.0279,5.1508,0.0729,160.35,1,1,0,2
2164,0.7837,1.0874,4.7769,0.0424,158.68,1,1,0,2
2165,0.8187,1.1424,4.3294,0.0605,158.03,1,1,0,2
2166,1.3769,1.31,4.2588,0.0449,155.99,1,1,0,2
2167,0.9192,1.1154,4.3775,0.043,155.38,1,1,0,2
2168,0.5932,1.0235,3.9493,0.0532,156.94,1,1,0,2
2169,0.8045,0.9884,4.136,0.0484,155.85,1,1,0,2
2170,0.6197,0.9747,3.6456,0.0496,158.28,1,1,0,2
2171,0.7982,1.6347,3.7714,0.0518,157.84,1,1,0,2
2172,0.6947,1.0841,3.9227,0.0439,158.67,1,1,0,2
2173,0.6127,0.9583,3.559,0.0455,161.43,1,1,0,2
2174,0.6272,0.957,3.5425,0.0435,163.87,1,1,0,2
2175,0.5773,1.0473,3.8492,0.0565,164.87,1,1,0,2
2176,0.6895,1.0139,4.1984,0.0432,164.62,1,1,0,2
2177,0.525,1.0171,3.5172,0.044,167.03,1,1,0,2
2178,0.6678,0.9794,4.7533,0.0759,165.19,1,1,0,2
2179,0.5001,1.0347,4.8901,0.0868,163.25,1,1,0,2
2180,0.6712,1.1317,5.182,0.104,160.35,1,1,0,2
2181,0.8101,1.271,5.2219,0.0981,156.81,1,1,0,2
2182,1.1681,1.2008,5.8686,0.0364,152.78,1,1,0,2
2183,0.5511,0.9415,3.6741,0.0512,155.95,1,1,0,2
2184,0.9848,1.0664,5.7322,0.1027,151.56,1,1,0,2
2185,0.6738,1.077,4.0538,0.057,152.59,1,1,0,2
2186,0.8889,1.4489,3.7236,0.0472,153.11,1,1,0,2
2187,0.9055,0.9948,3.4035,0.0428,155.81,1,1,0,2
2188,0.6574,1.0077,3.2776,0.0407,159.54,1,1,0,2
2189,0.7029,0.9641,3.5183,0.0452,161.94,1,1,0,2
2190,0.6423,0.9698,3.6181,0.0481,163.98,1,1,0,2
2191,0.7134,1.1173,4.167,0.0423,163.55,1,1,0,2
2192,0.5654,1.0176,3.5016,0.0451,165.98,1,1,0,2
2193,0.5601,0.9575,3.6133,0.0418,168.0,1,1,0,2
2194,0.6492,0.9636,3.4089,0.0414,170.13,1,1,0,2
2195,0.6714,0.9561,3.5782,0.0447,171.48,1,1,0,2
2196,0.6143,1.0124,5.1019,0.1008,168.42,1,1,0,2
2197,0.9584,1.0039,5.9192,0.0961,163.54,1,1,0,2
2198,0.9504,1.312,4.7843,0.0772,160.47,1,1,0,2
2199,0.8069,1.1609,4.7773,0.0786,158.39,1,1,0,2
2200,0.7497,1.2939,5.4442,0.0474,155.37,1,1,0,2
2201,0.697,0.9771,4.3422,0.0442,155.79,1,1,0,2
2202,0.8315,1.114,4.9584,0.0838,153.96,1,1,0,2
2203,1.226,1.1972,3.5438,0.0524,154.3,1,1,0,2
2204,0.771,0.9559,3.6619,0.0458,154.71,1,1,0,2
2205,0.8899,1.0749,3.5649,0.0523,156.36,1,1,0,2
2206,0.6933,0.9564,3.6434,0.0532,158.7,1,1,0,2
2207,0.6881,1.031,3.9228,0.0471,159.75,1,1,0,2
2208,0.7295,0.9878,3.4919,0.044,162.11,1,1,0,2
2209,0.5097,0.9478,3.4511,0.042,165.17,1,1,0,2
2210,0.5269,0.9551,3.5009,0.0435,167.6,1,1,0,2
2211,0.6293,0.9601,3.5421,0.0428,169.32,1,1,0,2
2212,0.6148,1.0813,3.8947,0.0427,169.52,1,1,0,2
2213,0.5589,1.0099,3.6086,0.0449,170.64,1,1,0,2
2214,0.5661,0.9648,4.1508,0.0859,170.14,1,1,0,2
2215,0.6246,1.1877,4.5766,0.071,167.51,1,1,0,2
2216,0.532,1.1566,4.4046,0.0691,166.22,1,1,0,2
2217,0.6275,1.1159,4.7117,0.0453,164.4,1,1,0,2
2218,0.5851,1.2122,4.974,0.0748,162.01,1,1,0,2
2219,0.5283,1.0216,4.3818,0.0414,161.91,1,1,0,2
2220,0.8272,1.1874,5.1791,0.1118,158.86,1,1,0,2
2221,1.2996,2.3108,4.094,0.0488,155.21,1,1,0,2
2222,0.8782,1.0414,3.8741,0.0524,156.18,1,1,0,2
2223,0.6862,1.0836,4.6924,0.05,155.38,1,1,0,2
2224,0.7178,1.0229,3.5204,0.0381,156.07,1,1,2,3
2225,0.5761,1.0049,4.1288,0.0604,157.13,1,1,0,2
2226,0.5751,0.9925,3.4406,0.0409,160.35,1,1,0,2
2227,0.5751,0.95,3.6426,0.0439,162.79,1,1,0,2
2228,0.9689,1.0285,4.3276,0.0427,161.69,1,1,0,2
2229,0.6024,0.9583,3.4948,0.0453,164.33,1,1,0,2
2230,0.5359,1.0109,3.5351,0.0428,166.66,1,1,0,2
2231,0.6621,0.9586,3.4607,0.0413,168.8,1,1,0,2
2232,0.5349,1.059,3.7109,0.0447,169.93,1,1,0,2
2233,0.6652,0.9873,4.9923,0.0874,167.16,1,1,0,2
2234,0.828,1.2807,4.986,0.0456,163.85,1,1,0,2
2235,0.5293,1.1252,5.1167,0.0748,161.53,1,1,0,2
2236,0.642,0.9786,5.8585,0.1132,157.98,1,1,0,2
2237,1.0198,1.1638,4.2775,0.0436,156.86,1,1,0,2
2238,0.5696,0.9563,4.4499,0.2422,156.09,1,1,0,2
2239,3.2642,1.3259,3.8883,0.0459,150.41,1,1,0,2
2240,0.829,1.0587,3.5416,0.0444,152.95,1,1,0,2
2241,0.6943,1.0307,4.4046,0.0564,153.22,1,1,0,2
2242,0.8326,1.0101,4.1134,0.0401,153.97,1,1,0,2
2243,0.6706,1.031,3.1165,0.0527,158.07,1,1,2,3
2244,0.6407,1.0475,3.3928,0.039,160.27,1,1,1,3
2245,0.5778,0.941,4.1822,0.0463,161.06,1,1,0,2
2246,0.6992,0.9719,3.4238,0.0448,163.67,1,1,0,2
2247,0.6397,0.9613,3.4579,0.042,166.17,1,1,0,2
2248,0.6645,0.9843,3.6366,0.041,167.64,1,1,0,2
2249,0.6321,1.0264,3.8764,0.0538,168.04,1,1,0,2
2250,0.7073,1.27,3.5008,0.0477,168.42,1,1,0,2
2251,0.5694,1.0079,3.3385,0.0415,170.9,1,1,2,3
2252,0.5247,1.1024,3.7646,0.0439,171.51,1,1,1,3
2253,0.6031,1.168,4.2759,0.0546,169.75,1,1,1,3
2254,0.5736,1.0547,4.6351,0.0708,167.74,1,1,1,3
2255,0.7976,1.2332,4.8863,0.0499,164.64,1,1,1,3
2256,0.5518,1.1706,5.6763,0.0384,161.2,1,1,0,2
2257,1.3497,1.2999,3.5026,0.0526,160.65,1,1,0,2
2258,0.9394,1.0631,5.3791,0.0716,157.53,1,1,0,2
2259,1.0259,1.0798,3.6148,0.0545,156.21,1,1,0,2
2260,1.0196,1.0916,4.1258,0.0458,155.93,1,1,0,2
2261,0.6335,1.09,3.6163,0.0449,158.16,1,1,0,2
2262,0.6501,0.9663,3.3155,0.0442,161.66,1,1,0,2
2263,0.5875,0.9651,3.4901,0.0641,164.27,1,1,0,2
2264,0.5252,0.9832,3.6051,0.051,166.45,1,1,0,2
2265,0.6412,1.0188,3.7777,0.0626,167.22,1,1,0,2
2266,0.7458,1.2411,3.5475,0.0456,167.76,1,1,0,2
2267,0.6138,1.0194,3.4681,0.0456,169.65,1,1,0,2
2268,0.5178,0.9558,3.5695,0.0455,171.6,1,1,0,2
2269,0.6745,0.9659,3.4506,0.0416,173.14,1,1,0,2
2270,0.5532,1.0774,3.8544,0.0606,173.15,1,1,0,2
2271,0.5838,1.0258,5.2924,0.0618,169.68,1,1,0,2
2272,0.7919,1.1288,5.8475,0.0471,164.91,1,1,0,2
2273,0.5073,1.0713,4.9649,0.0805,162.92,1,1,0,2
2274,0.6605,1.0707,5.0145,0.0805,160.6,1,1,0,2
2275,0.6472,1.1991,4.7967,0.0453,158.96,1,1,0,2
2276,0.7617,0.9974,4.4213,0.0533,158.54,1,1,0,2
2277,0.7775,1.0837,5.3826,0.0781,155.61,1,1,0,2
2278,0.679,1.1051,3.4672,0.0476,157.95,1,1,0,2
2279,0.6933,0.9569,3.6047,0.0516,158.49,1,1,0,2
2280,0.9549,1.0146,3.6803,0.0488,159.54,1,1,0,2
2281,0.8308,1.0365,3.4595,0.045,161.49,1,1,0,2
2282,1.2523,1.0407,3.4639,0.0454,161.88,1,1,0,2
2283,0.6174,0.9772,3.5044,0.0437,164.4,1,1,0,2
2284,0.5312,0.9565,3.3922,0.0434,167.45,1,1,0,2
2285,0.5237,1.0129,3.5169,0.0431,169.56,1,1,0,2
2286,0.5694,0.9584,3.6663,0.0496,170.97,1,1,0,2
2287,0.9014,1.0146,4.3437,0.0425,169.21,1,1,0,2
2288,0.538,1.0191,3.6437,0.0438,170.67,1,1,0,2
2289,0.6187,0.9604,4.634,0.0779,168.81,1,1,0,2
2290,0.8003,1.0657,5.017,0.0771,165.69,1,1,0,2
2291,0.8489,1.1788,5.099,0.1027,162.29,1,1,0,2
2292,1.0795,1.2413,5.7508,0.1251,157.68,1,1,0,2
2293,0.9284,1.3296,5.6573,0.0423,153.95,1,1,0,2
2294,0.5299,0.8895,3.4806,0.0564,156.08,1,1,2,3
2295,0.961,1.0677,4.9111,0.073,154.15,1,1,1,3
2296,0.6667,1.1195,3.3379,0.0625,156.93,1,1,1,3
2297,0.7263,1.1329,3.7191,0.0981,158.02,1,1,1,3
2298,0.8083,1.0021,4.3558,0.0421,157.61,1,1,0,2
2299,0.6357,1.0372,3.3066,0.0432,160.94,1,1,0,2
2300,0.5675,0.9505,3.4618,0.0412,164.03,1,1,0,2
2301,0.6566,0.9864,3.404,0.0443,166.51,1,1,0,2
2302,0.6784,1.0461,3.7218,0.0496,167.39,1,1,0,2
2303,0.7672,1.0192,4.11,0.0852,166.78,1,1,0,2
2304,0.5528,0.9975,3.4519,0.0423,169.04,1,1,0,2
2305,0.5304,1.0445,3.5002,0.0433,170.78,1,1,0,2
2306,0.572,0.9667,3.5735,0.0456,172.3,1,1,0,2
2307,0.572,1.0053,4.1368,0.0992,171.49,1,1,0,2
2308,0.8684,1.1747,5.5397,0.0975,166.73,1,1,0,2
2309,0.7815,1.5047,4.9492,0.0773,163.0,1,1,0,2
2310,0.5966,1.1174,4.3457,0.0394,162.01,1,1,2,3
2311,0.5335,1.1028,4.292,0.0526,161.88,1,1,1,3
2312,0.659,1.1317,4.254,0.0365,161.52,1,1,1,3
2313,0.7876,1.0188,4.5149,0.0607,160.37,1,1,1,3
2314,1.3273,1.2746,4.2892,0.0411,156.48,1,1,1,3
2315,0.7205,1.0394,4.4889,0.0419,156.23,1,1,0,2
2316,0.6144,0.975,3.902,0.0449,158.02,1,1,0,2
2317,0.5914,1.0366,3.402,0.0509,160.99,1,1,0,2
2318,0.6145,0.9554,3.7806,0.0682,162.63,1,1,0,2
2319,0.6687,0.9661,3.4744,0.0401,164.89,1,1,0,2
2320,0.5979,1.0035,3.5115,0.0414,167.0,1,1,0,2
2321,0.6494,0.9586,3.6014,0.0407,168.66,1,1,0,2
2322,0.5685,0.9519,3.6088,0.0433,170.42,1,1,0,2
2323,0.569,0.967,3.7148,0.0421,171.58,1,1,0,2
2324,0.607,0.9659,3.6015,0.0407,172.87,1,1,0,2
2325,0.5198,1.0349,3.8692,0.0427,173.22,1,1,0,2
2326,0.577,0.9884,4.6759,0.0731,170.96,1,1,0,2
2327,0.5647,1.1604,6.1711,0.0618,165.83,1,1,0,2
2328,0.7949,1.424,8.3561,0.1036,158.18,1,1,0,2
2329,0.6503,1.3003,7.4684,0.0678,152.53,1,1,0,2
2330,0.5192,1.5698,3.4696,0.0467,154.01,1,1,0,2
2331,0.8477,1.0304,4.4502,0.0774,153.47,1,1,0,2
2332,1.4531,1.3672,3.9565,0.053,152.11,1,1,0,2
2333,0.9372,1.0509,3.9815,0.0512,152.84,1,1,0,2
2334,0.7542,1.0992,3.6755,0.0428,151.45,1,1,0,2
2335,0.6414,0.9563,3.5089,0.0446,155.02,1,1,0,2
2336,0.5886,1.003,3.4832,0.0408,158.34,1,1,0,2
2337,0.5931,0.9513,3.4496,0.0439,161.44,1,1,0,2
2338,0.6406,0.9843,3.5878,0.0486,163.52,1,1,0,2
2339,0.7988,1.0683,4.4524,0.0418,162.32,1,1,0,2
2340,0.6311,0.9699,3.0104,0.0399,166.61,1,1,2,3
2341,0.5428,0.9724,3.0822,0.0388,170.55,1,1,1,3
2342,0.5575,1.0146,2.9045,0.0366,174.16,1,1,1,3
2343,0.5403,1.0192,3.1721,0.0924,176.4,1,1,1,3
2344,0.5505,0.9784,4.3181,0.0428,174.89,1,1,1,3
2345,0.5354,1.1902,5.0714,0.0771,171.34,1,1,1,3
2346,0.7936,1.4657,4.1436,0.0557,168.84,1,1,1,3
2347,0.5531,1.1053,4.0667,0.0386,168.58,1,1,1,3
2348,0.5851,1.2164,4.3164,0.0524,167.27,1,1,1,3
2349,0.5797,1.0644,3.8626,0.0446,167.71,1,1,1,3
2350,0.6391,0.96,4.3978,0.081,166.65,1,1,1,3
2351,0.9235,1.5229,5.3071,0.0503,162.21,1,1,1,3
2352,0.6753,0.9798,3.1,0.0427,165.9,1,1,1,3
2353,0.6736,1.0413,3.1582,0.0471,168.72,1,1,1,3
2354,0.8822,0.9715,2.9198,0.0387,169.49,1,1,1,3
2355,0.6479,0.9591,3.0529,0.0471,172.85,1,1,1,3
2356,0.7927,1.1337,3.8739,0.0376,172.03,1,1,1,3
2357,0.6328,0.9762,2.9637,0.0429,175.44,1,1,1,3
2358,0.6063,0.9803,3.0017,0.0387,178.54,1,1,1,3
2359,0.5313,0.9841,2.9695,0.0416,181.75,1,1,1,3
2360,0.5687,1.0029,2.8955,0.0411,184.35,1,1,1,3
2361,0.5366,0.9579,3.1249,0.0408,186.46,1,1,1,3
2362,0.5757,1.0064,3.2028,0.0447,187.59,1,1,1,3
2363,0.6339,1.0084,3.5057,0.0374,187.26,1,1,1,3
2364,0.6686,0.9747,3.8704,0.0569,185.62,1,1,1,3
2365,0.598,1.1183,3.9937,0.0556,183.51,1,1,1,3
2366,0.6385,1.1746,3.7413,0.0546,182.05,1,1,1,3
2367,0.5562,1.1102,4.4651,0.0862,179.08,1,1,1,3
2368,0.5996,0.9695,5.049,0.0795,175.15,1,1,1,3
2369,0.772,1.3143,5.2144,0.0356,170.47,1,1,1,3
2370,0.4985,0.9809,3.3413,0.0508,173.06,1,1,1,3
2371,0.968,1.0917,5.0472,0.067,169.04,1,1,1,3
2372,0.7208,1.0924,3.1679,0.0551,170.82,1,1,1,3
2373,0.7429,1.0225,3.479,0.1016,171.48,1,1,1,3
2374,1.0861,1.4023,3.1891,0.0442,168.89,1,1,1,3
2375,0.6202,0.9492,2.8735,0.0406,173.32,1,1,1,3
2376,0.664,0.9636,2.9998,0.0421,176.49,1,1,1,3
2377,0.5858,1.0215,2.9108,0.0381,179.3,1,1,1,3
2378,0.6265,0.9646,2.9479,0.0408,182.26,1,1,1,3
2379,0.6202,1.0208,3.0949,0.0443,184.0,1,1,1,3
2380,0.63,1.0026,3.4038,0.1162,183.37,1,1,1,3
2381,0.5588,1.0222,3.0315,0.0428,185.32,1,1,1,3
2382,0.5461,0.9659,3.0048,0.0422,187.76,1,1,1,3
2383,0.5796,0.9752,3.078,0.0395,188.97,1,1,1,3
2384,0.5702,0.9593,3.5711,0.0626,188.49,1,1,1,3
2385,0.7496,1.1428,4.1902,0.0697,185.06,1,1,1,3
2386,0.7892,1.2151,5.4649,0.0399,179.3,1,1,1,3
2387,0.5079,1.1355,6.3678,0.0408,173.49,1,1,0,2
2388,0.5877,1.1473,5.302,0.0574,169.78,1,1,0,2
2389,0.5069,1.1166,4.1754,0.0386,169.31,1,1,0,2
2390,0.817,1.2714,5.5127,0.1142,164.85,1,1,0,2
2391,1.7545,1.6485,4.6321,0.0463,160.16,1,1,0,2
2392,0.94,1.0085,3.5007,0.0438,161.67,1,1,0,2
2393,0.629,1.0973,3.6284,0.0464,163.3,1,1,0,2
2394,0.5919,0.919,3.2585,0.0429,164.75,1,1,0,2
2395,0.6041,1.0185,3.7873,0.0948,165.72,1,1,0,2
2396,0.666,1.0577,4.0001,0.0432,165.84,1,1,0,2
2397,0.679,0.9884,3.5039,0.0428,167.75,1,1,0,2
2398,0.5475,0.9824,3.558,0.0433,169.76,1,1,0,2
2399,0.5985,1.043,3.9356,0.0434,169.92,1,1,0,2
2400,0.5627,0.9772,3.6021,0.0408,171.47,1,1,0,2
2401,0.6114,1.0361,4.5653,0.1018,169.46,1,1,0,2
2402,1.8154,1.2545,5.9613,0.0679,163.05,1,1,0,2
2403,0.691,1.1487,4.2086,0.0825,162.16,1,1,2,3
2404,0.6617,1.1614,3.9252,0.0515,162.23,1,1,1,3
2405,0.5933,1.1726,4.35,0.0479,161.57,1,1,1,3
2406,0.6216,1.1709,5.4515,0.0791,158.51,1,1,1,3
2407,0.9086,2.022,3.9306,0.0382,156.55,1,1,1,3
2408,0.5663,0.9451,3.6872,0.0509,159.17,1,1,1,3
2409,0.743,1.1781,4.6438,0.0439,156.3,1,1,1,3
2410,0.6355,0.9801,3.3788,0.0485,159.16,1,1,1,3
2411,0.7187,1.0944,3.0588,0.0555,162.46,1,1,1,3
2412,0.7684,1.0038,3.6881,0.0457,163.57,1,1,1,3
2413,0.5977,0.9733,4.1289,0.0448,164.02,1,1,0,2
2414,0.6279,0.9688,3.6354,0.0448,165.83,1,1,0,2
2415,0.611,0.9625,3.5738,0.0432,167.84,1,1,0,2
2416,0.6117,1.0187,3.8427,0.045,168.53,1,1,0,2
2417,0.6875,1.0628,4.4568,0.0382,167.19,1,1,0,2
2418,0.5658,1.0429,3.0506,0.0392,170.84,1,1,2,3
2419,0.5898,0.9622,3.0793,0.049,174.11,1,1,1,3
2420,0.607,0.9419,3.0436,0.0402,177.29,1,1,1,3
2421,0.5468,0.9754,3.0825,0.0459,180.09,1,1,1,3
2422,0.5555,1.0876,4.1524,0.0734,178.29,1,1,1,3
2423,0.6041,0.9761,4.4989,0.0664,175.91,1,1,1,3
2424,0.9053,1.2486,5.1237,0.0507,171.29,1,1,1,3
2425,0.605,1.2223,5.7314,0.0764,166.77,1,1,0,2
2426,0.5902,1.1935,4.6328,0.0486,164.98,1,1,0,2
2427,0.6989,1.5542,3.3489,0.0852,165.3,1,1,0,2
2428,1.1611,1.2535,7.9986,0.0777,158.0,1,1,0,2
2429,0.6344,1.0284,3.7084,0.0424,158.03,1,1,0,2
2430,0.7069,0.9791,3.7472,0.0492,159.81,1,1,0,2
2431,0.8214,1.0354,3.3048,0.0391,162.34,1,1,0,2
2432,0.6929,0.9582,3.6791,0.0404,164.02,1,1,0,2
2433,0.8649,1.0294,4.3774,0.0387,162.94,1,1,0,2
2434,0.5799,1.0061,3.4821,0.044,165.28,1,1,0,2
2435,0.5484,0.9547,3.4511,0.0424,168.01,1,1,0,2
2436,0.6449,1.0047,3.4536,0.0416,169.91,1,1,0,2
